9709	2810	1.4639E7
9698	2819	1.464E7
9687	2828	1.4641E7
8748	3454	1.4864E7
8736	3460	1.4865E7
8723	3465	1.4866E7
8477	3553	1.491E7
8464	3557	1.4911E7
8451	3561	1.4912E7
7031	3867	1.5042E7
7020	3869	1.5043E7
7012	3871	1.5044E7
7055	4898	1.5331E7
7059	4909	1.5332E7
7063	4918	1.5333E7
7331	6043	1.5771E7
7326	6056	1.5772E7
7321	6069	1.5773E7
7316	6082	1.5774E7
7590	6329	1.5807E7
7599	6330	1.5808E7
7605	6331	1.5809E7
7609	6331	1.581E7
7597	7566	1.6039E7
7598	7580	1.604E7
7601	7593	1.6041E7
7603	7607	1.6042E7
