7624	3765	1.2888E7
7638	3762	1.2889E7
7652	3760	1.289E7
7666	3757	1.2891E7
8816	3449	1.3025E7
8830	3443	1.3026E7
8842	3438	1.3027E7
8851	3433	1.3028E7
9484	3035	1.3131E7
9495	3026	1.3132E7
9506	3017	1.3133E7
10272	2351	1.335E7
10282	2342	1.3351E7
10293	2332	1.3352E7
10303	2323	1.3353E7
10454	1724	1.3454E7
10440	1719	1.3455E7
10427	1715	1.3456E7
10412	1714	1.3457E7
10018	2045	1.3523E7
10012	2050	1.3524E7
10006	2056	1.3525E7
9997	2064	1.3526E7
9855	2129	1.3539E7
9841	2124	1.354E7
9827	2121	1.3541E7
9813	2123	1.3542E7
8439	3048	1.3832E7
8433	3052	1.3833E7
8428	3055	1.3834E7
8426	3056	1.3835E7
7312	3354	1.4323E7
7311	3369	1.4324E7
7310	3383	1.4325E7
