5932	4568	1.646E7
5944	4569	1.6461E7
5956	4571	1.6462E7
5968	4572	1.6463E7
6119	4586	1.65E7
6131	4587	1.6501E7
6143	4588	1.6502E7
6155	4589	1.6503E7
7618	3763	1.7021E7
7630	3760	1.7022E7
7641	3755	1.7023E7
7653	3753	1.7024E7
8378	3097	1.7139E7
8389	3091	1.714E7
8398	3085	1.7141E7
8776	3268	1.7292E7
8782	3278	1.7293E7
8940	3551	1.7343E7
8946	3561	1.7344E7
8951	3572	1.7345E7
9644	3076	1.7493E7
9650	3065	1.7494E7
9655	3055	1.7495E7
10301	2533	1.7632E7
10310	2525	1.7633E7
10319	2517	1.7634E7
10449	1725	1.7796E7
10438	1722	1.7797E7
10426	1718	1.7798E7
10414	1717	1.7799E7
