5929	4568	2.0049E7
5943	4569	2.005E7
5957	4571	2.0051E7
6121	4586	2.0088E7
6135	4588	2.0089E7
6150	4589	2.009E7
7619	3759	2.0613E7
7633	3756	2.0614E7
7647	3754	2.0615E7
7661	3751	2.0616E7
8375	3099	2.0726E7
8387	3092	2.0727E7
8399	3084	2.0728E7
8412	3077	2.0729E7
8779	3274	2.0823E7
8786	3286	2.0824E7
8794	3298	2.0825E7
8801	3310	2.0826E7
8941	3552	2.0851E7
8947	3564	2.0852E7
8956	3575	2.0853E7
8970	3571	2.0854E7
9643	3077	2.0993E7
9650	3064	2.0994E7
9657	3051	2.0995E7
9664	3039	2.0996E7
10308	2527	2.1125E7
10319	2517	2.1126E7
10330	2508	2.1127E7
10340	2499	2.1128E7
10443	1724	2.1278E7
10430	1719	2.1279E7
10416	1717	2.128E7
