5907	8544	1.817E7
5910	8530	1.8171E7
5913	8515	1.8172E7
5915	8500	1.8173E7
6105	7414	1.8318E7
6107	7402	1.8319E7
6109	7390	1.832E7
6197	7147	1.8343E7
6191	7136	1.8344E7
6182	7126	1.8345E7
6172	7118	1.8346E7
7357	5971	1.8776E7
7368	5965	1.8777E7
7374	5954	1.8778E7
7104	4970	1.9121E7
7101	4965	1.9122E7
7099	4961	1.9123E7
7028	4433	1.9225E7
7027	4420	1.9226E7
7027	4408	1.9227E7
7027	4395	1.9228E7
7619	3762	1.9458E7
7630	3757	1.9459E7
7642	3755	1.946E7
7655	3752	1.9461E7
8376	3099	1.9571E7
8386	3092	1.9572E7
8396	3086	1.9573E7
8403	3082	1.9574E7
8976	2737	1.9726E7
8987	2731	1.9727E7
8998	2724	1.9728E7
9009	2718	1.9729E7
10062	2018	2.0053E7
10071	2009	2.0054E7
10080	2001	2.0055E7
10089	1992	2.0056E7
10349	1756	2.0109E7
10358	1748	2.011E7
10367	1740	2.0111E7
10342	2257	2.0188E7
10333	2265	2.0189E7
10324	2273	2.019E7
