7252	4700	1.6462E7
7240	4694	1.6463E7
7228	4689	1.6464E7
7025	4431	1.6606E7
7024	4420	1.6607E7
7024	4413	1.6608E7
7549	4436	1.6821E7
7559	4445	1.6822E7
8923	4322	1.7227E7
8934	4318	1.7228E7
8942	4315	1.7229E7
8948	4314	1.723E7
10309	3865	1.7458E7
10320	3862	1.7459E7
10327	3859	1.746E7
10234	3140	1.7851E7
10221	3142	1.7852E7
10208	3145	1.7853E7
9932	3308	1.7903E7
9919	3312	1.7904E7
9907	3315	1.7905E7
9894	3319	1.7906E7
9327	3642	1.8016E7
9317	3649	1.8017E7
9306	3657	1.8018E7
8372	4182	1.8151E7
8364	4192	1.8152E7
8357	4203	1.8153E7
8349	4214	1.8154E7
7038	3993	1.8427E7
7034	3981	1.8428E7
7030	3968	1.8429E7
7052	4900	1.8832E7
7057	4912	1.8833E7
7060	4920	1.8834E7
7063	4925	1.8835E7
