4807	4011	1.4424E7	0.0	1.4424E7
1790	3580	1.4868E7	18256.548725757857	1.4886256548725758E7
1707	3101	1.5082E7	18256.548725757857	1.5100256548725758E7
2208	3131	1.5139E7	18256.548725757857	1.5157256548725758E7
3471	3455	1.5406E7	18171.26508059195	1.5424171265080592E7
4962	3846	1.5633E7	18171.26508059195	1.5651171265080592E7
6275	4258	1.6036E7	18256.811794745056	1.6054256811794745E7
7057	4911	1.64E7	18256.811794745056	1.6418256811794745E7
