7255	4701	1.4689E7
7243	4695	1.469E7
7230	4690	1.4691E7
7217	4685	1.4692E7
7024	4420	1.4805E7
7024	4411	1.4806E7
7550	4437	1.493E7
7560	4447	1.4931E7
7569	4456	1.4932E7
7579	4465	1.4933E7
8926	4321	1.5308E7
8936	4317	1.5309E7
8944	4315	1.531E7
8949	4313	1.5311E7
10312	3864	1.5538E7
10322	3861	1.5539E7
10328	3859	1.554E7
10333	3857	1.5541E7
10234	3140	1.5931E7
10220	3142	1.5932E7
10207	3146	1.5933E7
10194	3150	1.5934E7
9936	3307	1.5982E7
9923	3311	1.5983E7
9910	3314	1.5984E7
9897	3318	1.5985E7
9326	3642	1.6095E7
9315	3650	1.6096E7
9305	3658	1.6097E7
9294	3666	1.6098E7
8376	4179	1.6227E7
8367	4189	1.6228E7
8359	4200	1.6229E7
7037	3990	1.6494E7
7031	3972	1.6495E7
7026	3954	1.6496E7
7056	4909	1.7032E7
7060	4918	1.7033E7
7062	4924	1.7034E7
7064	4928	1.7035E7
