7612	8437	1.4495E7
7600	8428	1.4496E7
7588	8419	1.4497E7
7586	8407	1.4498E7
7953	7039	1.4691E7
7967	7033	1.4692E7
7980	7028	1.4693E7
7990	7024	1.4694E7
7390	5920	1.4969E7
7395	5905	1.497E7
7401	5891	1.4971E7
7098	4958	1.5206E7
7091	4946	1.5207E7
7084	4933	1.5208E7
6963	4412	1.5295E7
6963	4406	1.5296E7
6962	4402	1.5297E7
6962	4400	1.5298E7
7617	3766	1.548E7
7632	3763	1.5481E7
7647	3760	1.5482E7
8823	3446	1.5639E7
8836	3440	1.564E7
8847	3435	1.5641E7
8855	3432	1.5642E7
9482	3036	1.5738E7
9494	3026	1.5739E7
9506	3017	1.574E7
9518	3007	1.5741E7
10267	2355	1.5868E7
10279	2345	1.5869E7
10291	2335	1.587E7
10302	2324	1.5871E7
