7331	3285	9327000.0
7331	3270	9328000.0
7332	3257	9329000.0
7333	3247	9330000.0
7643	2633	9473000.0
7651	2618	9474000.0
7660	2604	9475000.0
8979	2735	9826000.0
8992	2728	9827000.0
9004	2721	9828000.0
10066	2014	1.0088E7
10077	2004	1.0089E7
10087	1995	1.009E7
10343	1761	1.014E7
10353	1752	1.0141E7
10364	1743	1.0142E7
10374	1734	1.0143E7
10344	2256	1.0211E7
10333	2265	1.0212E7
10324	2273	1.0213E7
10317	2279	1.0214E7
9703	2815	1.0342E7
9692	2824	1.0343E7
9681	2833	1.0344E7
9670	2842	1.0345E7
8752	3453	1.0543E7
8739	3458	1.0544E7
8726	3464	1.0545E7
8478	3553	1.0589E7
8464	3557	1.059E7
8451	3561	1.0591E7
7040	3864	1.0719E7
7027	3868	1.072E7
