7619	8441	1.9899E7
7607	8434	1.99E7
7953	7039	2.0106E7
7966	7034	2.0107E7
7978	7029	2.0108E7
7390	5921	2.0329E7
7394	5909	2.033E7
7399	5896	2.0331E7
7100	4963	2.0615E7
7097	4957	2.0616E7
7094	4952	2.0617E7
7093	4950	2.0618E7
6963	4411	2.0754E7
6962	4405	2.0755E7
6962	4401	2.0756E7
6962	4399	2.0757E7
7624	3765	2.0909E7
7637	3762	2.091E7
8816	3449	2.1084E7
8829	3443	2.1085E7
9478	3040	2.1166E7
9489	3031	2.1167E7
9499	3022	2.1168E7
9510	3013	2.1169E7
10257	2364	2.1294E7
10259	2362	2.1295E7
10261	2360	2.1296E7
