7024	4427	1.6433E7
7024	4416	1.6434E7
7024	4408	1.6435E7
7024	4403	1.6436E7
5753	4335	1.676E7
5739	4337	1.6761E7
5726	4338	1.6762E7
4409	3687	1.713E7
4396	3684	1.7131E7
4383	3680	1.7132E7
3257	3384	1.7338E7
3253	3383	1.7339E7
3251	3382	1.734E7
3250	3382	1.7341E7
2249	3124	1.7605E7
2236	3120	1.7606E7
2223	3117	1.7607E7
2209	3114	1.7608E7
1781	3083	1.7665E7
1767	3083	1.7666E7
1754	3082	1.7667E7
1740	3082	1.7668E7
1567	3605	1.7874E7
1580	3606	1.7875E7
1594	3606	1.7876E7
1607	3606	1.7877E7
2194	3526	1.7946E7
2208	3525	1.7947E7
2222	3525	1.7948E7
2235	3524	1.7949E7
3541	3559	1.818E7
3554	3563	1.8181E7
3567	3567	1.8182E7
