10443	1720	1.9923E7
10430	1716	1.9924E7
10415	1714	1.9925E7
10022	2048	2.0003E7
10025	2054	2.0004E7
10029	2060	2.0005E7
10035	2069	2.0006E7
9702	2634	2.0141E7
9693	2645	2.0142E7
9684	2657	2.0143E7
8441	3047	2.0382E7
8434	3052	2.0383E7
8429	3054	2.0384E7
7899	3646	2.0539E7
7898	3660	2.054E7
7898	3675	2.0541E7
7053	3861	2.0614E7
7050	3862	2.0615E7
7046	3863	2.0616E7
7057	4911	2.0991E7
7062	4924	2.0992E7
7292	6095	2.1321E7
7290	6109	2.1322E7
7285	6122	2.1323E7
6084	7445	2.1741E7
6082	7453	2.1742E7
6082	7459	2.1743E7
6081	7462	2.1744E7
5887	8599	2.1893E7
5884	8617	2.1894E7
5881	8634	2.1895E7
5844	8842	2.1934E7
5841	8859	2.1935E7
5836	8876	2.1936E7
5829	8892	2.1937E7
