7024	4419	2.0034E7
7024	4411	2.0035E7
7024	4405	2.0036E7
7022	4399	2.0037E7
5744	4336	2.0378E7
5731	4338	2.0379E7
5719	4339	2.038E7
5709	4341	2.0381E7
4402	3685	2.0821E7
4389	3682	2.0822E7
3250	3382	2.097E7
3237	3378	2.0971E7
2252	3124	2.1205E7
2239	3121	2.1206E7
2226	3118	2.1207E7
2213	3115	2.1208E7
1788	3083	2.1265E7
1775	3083	2.1266E7
1761	3082	2.1267E7
1748	3082	2.1268E7
1564	3605	2.1481E7
1578	3606	2.1482E7
1591	3606	2.1483E7
2185	3527	2.1553E7
2198	3525	2.1554E7
2212	3525	2.1555E7
3536	3557	2.178E7
3549	3561	2.1781E7
3561	3565	2.1782E7
3573	3569	2.1783E7
