6230	5742	1.4507E7
6244	5743	1.4508E7
6257	5744	1.4509E7
7028	4430	1.5193E7
7028	4425	1.5194E7
7552	4438	1.5634E7
7561	4448	1.5635E7
7570	4457	1.5636E7
8978	3856	1.5857E7
8990	3851	1.5858E7
10019	3299	1.6022E7
10031	3295	1.6023E7
10044	3291	1.6024E7
11292	3414	1.6215E7
11296	3416	1.6216E7
11296	3416	1.6217E7
11296	3416	1.6218E7
9696	4048	1.6569E7
9683	4052	1.657E7
9671	4056	1.6571E7
8459	4430	1.6764E7
8446	4433	1.6765E7
8433	4436	1.6766E7
7050	4239	1.7126E7
7038	4244	1.7127E7
7025	4247	1.7128E7
7298	4751	1.7318E7
7304	4757	1.7319E7
7308	4762	1.732E7
