7254	4701	5667000.0
7244	4696	5668000.0
7233	4691	5669000.0
7024	4430	5805000.0
7024	4420	5806000.0
7024	4413	5807000.0
7545	4431	6024000.0
7553	4440	6025000.0
7561	4448	6026000.0
7569	4456	6027000.0
8922	4323	6431000.0
8932	4319	6432000.0
10304	3867	6659000.0
10315	3863	6660000.0
10324	3860	6661000.0
10239	3140	7051000.0
10228	3141	7052000.0
10216	3143	7053000.0
9934	3307	7106000.0
9923	3311	7107000.0
9911	3314	7108000.0
9900	3317	7109000.0
9330	3640	7218000.0
9321	3646	7219000.0
9311	3653	7220000.0
9302	3660	7221000.0
8383	4173	7361000.0
8374	4181	7362000.0
8366	4189	7363000.0
7040	4002	7628000.0
7037	3991	7629000.0
7034	3980	7630000.0
7030	3969	7631000.0
7057	4902	8034000.0
7061	4913	8035000.0
7064	4920	8036000.0
7066	4925	8037000.0
