7258	4703	1.2873E7
7248	4698	1.2874E7
7238	4693	1.2875E7
7024	4424	1.3006E7
7024	4416	1.3007E7
7024	4410	1.3008E7
7548	4435	1.3226E7
7556	4443	1.3227E7
7564	4451	1.3228E7
8918	4324	1.3632E7
8928	4320	1.3633E7
8938	4317	1.3634E7
10308	3865	1.386E7
10318	3862	1.3861E7
10326	3859	1.3862E7
10231	3141	1.4252E7
10220	3142	1.4253E7
10210	3145	1.4254E7
10199	3148	1.4255E7
9931	3308	1.4308E7
9920	3311	1.4309E7
9910	3314	1.431E7
9337	3635	1.4419E7
9328	3641	1.442E7
9319	3648	1.4421E7
9310	3654	1.4422E7
8382	4174	1.4567E7
8373	4181	1.4568E7
8366	4190	1.4569E7
7039	3996	1.4829E7
7035	3986	1.483E7
7032	3975	1.4831E7
7029	3964	1.4832E7
7055	4898	1.5238E7
7059	4909	1.5239E7
7063	4917	1.524E7
