10352	1753	1.4499E7
10364	1742	1.45E7
10376	1732	1.4501E7
10561	2300	1.4594E7
10551	2309	1.4595E7
10539	2319	1.4596E7
9732	2936	1.4756E7
9724	2947	1.4757E7
9714	2959	1.4758E7
9704	2972	1.4759E7
8974	3565	1.4901E7
8963	3570	1.4902E7
8950	3563	1.4903E7
8943	3549	1.4904E7
8751	3214	1.4928E7
8744	3202	1.4929E7
8739	3193	1.493E7
8735	3187	1.4931E7
8443	3046	1.5065E7
8435	3051	1.5066E7
8430	3054	1.5067E7
8427	3056	1.5068E7
7899	3647	1.5202E7
7898	3659	1.5203E7
7898	3668	1.5204E7
7037	3865	1.5305E7
7025	3868	1.5306E7
7016	3871	1.5307E7
7009	3872	1.5308E7
5856	4550	1.5842E7
5840	4549	1.5843E7
5824	4547	1.5844E7
5729	4886	1.5944E7
5731	4889	1.5945E7
5731	4890	1.5946E7
