10451	1722	1.6328E7
10438	1718	1.6329E7
10425	1714	1.633E7
10412	1714	1.6331E7
10022	2048	1.6403E7
10025	2054	1.6404E7
10029	2060	1.6405E7
9703	2633	1.6544E7
9695	2643	1.6545E7
9687	2654	1.6546E7
9678	2664	1.6547E7
8437	3050	1.6785E7
8431	3053	1.6786E7
7899	3645	1.6921E7
7898	3658	1.6922E7
7898	3667	1.6923E7
7032	3866	1.6996E7
7024	3869	1.6997E7
7018	3870	1.6998E7
7052	4900	1.7305E7
7056	4910	1.7306E7
7060	4920	1.7307E7
7292	6086	1.7774E7
7291	6099	1.7775E7
7289	6112	1.7776E7
6084	7445	1.8235E7
6083	7453	1.8236E7
6082	7458	1.8237E7
5888	8593	1.8388E7
5885	8608	1.8389E7
5883	8624	1.839E7
5843	8843	1.843E7
5841	8859	1.8431E7
5836	8874	1.8432E7
5830	8889	1.8433E7
