7620	3766	3963000.0
7634	3763	3964000.0
7648	3760	3965000.0
8817	3449	4122000.0
8830	3443	4123000.0
8842	3437	4124000.0
9483	3036	4221000.0
9494	3027	4222000.0
9505	3017	4223000.0
9516	3008	4224000.0
10262	2359	4348000.0
10273	2350	4349000.0
10284	2340	4350000.0
10448	1722	4453000.0
10435	1717	4454000.0
10421	1714	4455000.0
10022	2041	4524000.0
10022	2041	4525000.0
10022	2041	4526000.0
9852	2128	4580000.0
9838	2123	4581000.0
9824	2121	4582000.0
8433	3052	4802000.0
8422	3058	4803000.0
8414	3049	4804000.0
8407	3037	4805000.0
7311	3360	5265000.0
7311	3374	5266000.0
7310	3389	5267000.0
7310	3403	5268000.0
