7024	4428	1.8233E7
7024	4418	1.8234E7
7024	4412	1.8235E7
5751	4335	1.8503E7
5738	4337	1.8504E7
4411	3687	1.8873E7
4398	3684	1.8874E7
4385	3681	1.8875E7
4372	3678	1.8876E7
3255	3383	1.9024E7
3252	3382	1.9025E7
2244	3122	1.9226E7
2231	3119	1.9227E7
2218	3116	1.9228E7
2205	3113	1.9229E7
1781	3083	1.9336E7
1768	3083	1.9337E7
1755	3082	1.9338E7
1564	3605	1.9521E7
1577	3605	1.9522E7
2190	3526	1.9639E7
2204	3525	1.964E7
2217	3525	1.9641E7
3529	3555	1.989E7
3541	3559	1.9891E7
3554	3563	1.9892E7
3567	3567	1.9893E7
