4373	3858	1.9913E7
4361	3854	1.9914E7
4349	3850	1.9915E7
4337	3846	1.9916E7
3167	3484	2.0091E7
3154	3483	2.0092E7
3142	3483	2.0093E7
3131	3482	2.0094E7
1787	3580	2.0297E7
1775	3583	2.0298E7
1762	3585	2.0299E7
1695	3102	2.0502E7
1707	3101	2.0503E7
1720	3099	2.0504E7
2202	3129	2.0569E7
2215	3132	2.057E7
3302	3412	2.0756E7
3314	3415	2.0757E7
3326	3418	2.0758E7
3465	3454	2.0794E7
3476	3457	2.0795E7
3488	3460	2.0796E7
4960	3846	2.0971E7
4968	3848	2.0972E7
4978	3852	2.0973E7
4983	3862	2.0974E7
6276	4258	2.1369E7
6286	4260	2.137E7
6298	4263	2.1371E7
7054	4897	2.1712E7
7056	4909	2.1713E7
7060	4918	2.1714E7
7062	4924	2.1715E7
