7331	3280	5728000.0
7332	3266	5729000.0
7332	3254	5730000.0
7640	2638	5874000.0
7648	2623	5875000.0
7657	2609	5876000.0
8983	2733	6281000.0
8995	2726	6282000.0
9007	2719	6283000.0
9019	2712	6284000.0
10065	2015	6488000.0
10075	2005	6489000.0
10086	1996	6490000.0
10096	1986	6491000.0
10350	1755	6541000.0
10361	1746	6542000.0
10344	2256	6612000.0
10333	2265	6613000.0
10324	2273	6614000.0
9707	2812	6742000.0
9696	2820	6743000.0
9686	2829	6744000.0
8752	3453	6943000.0
8739	3458	6944000.0
8726	3463	6945000.0
8467	3556	6990000.0
8453	3560	6991000.0
8440	3564	6992000.0
7030	3867	7121000.0
7020	3870	7122000.0
