5908	8541	1.4551E7
5911	8522	1.4552E7
5915	8502	1.4553E7
6106	7406	1.4711E7
6108	7392	1.4712E7
6111	7376	1.4713E7
6113	7360	1.4714E7
6192	7138	1.473E7
6181	7125	1.4731E7
6169	7112	1.4732E7
7364	5968	1.5096E7
7374	5954	1.5097E7
7380	5938	1.5098E7
7101	4964	1.5447E7
7093	4950	1.5448E7
7028	4423	1.5531E7
7027	4406	1.5532E7
7026	4389	1.5533E7
7026	4373	1.5534E7
7623	3758	1.5748E7
7640	3755	1.5749E7
7656	3752	1.575E7
7672	3749	1.5751E7
8381	3095	1.5862E7
8396	3087	1.5863E7
8410	3078	1.5864E7
8424	3069	1.5865E7
8977	2736	1.5983E7
8990	2729	1.5984E7
9004	2721	1.5985E7
10072	2009	1.6242E7
10084	1997	1.6243E7
10096	1986	1.6244E7
10351	1754	1.6291E7
10363	1743	1.6292E7
10347	2253	1.6352E7
10335	2264	1.6353E7
10325	2272	1.6354E7
