7331	3288	2192000.0
7331	3278	2193000.0
7332	3268	2194000.0
7636	2637	2364000.0
7642	2627	2365000.0
7648	2617	2366000.0
8974	2738	2770000.0
8983	2733	2771000.0
8992	2728	2772000.0
9000	2723	2773000.0
10061	2019	2968000.0
10068	2012	2969000.0
10075	2005	2970000.0
10343	1760	3030000.0
10351	1754	3031000.0
10358	1747	3032000.0
10366	1741	3033000.0
10352	2249	3126000.0
10344	2256	3127000.0
10337	2262	3128000.0
10329	2269	3129000.0
9712	2808	3304000.0
9704	2814	3305000.0
8759	3449	3525000.0
8750	3453	3526000.0
8741	3457	3527000.0
8474	3554	3579000.0
8465	3557	3580000.0
8455	3560	3581000.0
7040	3864	3772000.0
7030	3867	3773000.0
7022	3869	3774000.0
7017	3870	3775000.0
