7252	4700	9299000.0
7239	4694	9300000.0
7227	4689	9301000.0
7213	4685	9302000.0
7024	4429	9404000.0
7024	4420	9405000.0
7551	4437	9620000.0
7560	4447	9621000.0
8928	4320	1.0028E7
8937	4317	1.0029E7
8945	4315	1.003E7
10313	3864	1.0258E7
10323	3861	1.0259E7
10329	3858	1.026E7
10333	3857	1.0261E7
10231	3141	1.0651E7
10218	3142	1.0652E7
10205	3146	1.0653E7
10192	3150	1.0654E7
9932	3308	1.0702E7
9919	3312	1.0703E7
9906	3315	1.0704E7
9334	3637	1.0814E7
9323	3645	1.0815E7
9312	3653	1.0816E7
8375	4180	1.0946E7
8366	4191	1.0947E7
8358	4202	1.0948E7
7039	3998	1.1226E7
7035	3985	1.1227E7
7031	3972	1.1228E7
7028	3959	1.1229E7
7052	4900	1.1631E7
7057	4913	1.1632E7
