21634.1	1.85156	7081.98	4130.21	0
21635.1	1.85209	7081.62	4128.97	2.19469
21636.1	1.85309	7080.67	4125.72	4.23689
21637.1	1.85438	7079.18	4120.63	6.2168
21638.1	1.85487	7077.17	4113.74	8.0803
21639.1	1.85487	7074.58	4104.86	10.115
21640.1	1.85487	7071.47	4094.23	12.0031
21641.1	1.85487	7067.83	4081.73	13.8935
21642.1	1.85487	7063.59	4067.23	15.8811
21643.1	1.85487	7058.89	4051.13	17.1053
21644.1	1.85792	7054.06	4034.72	17.0933
21645.1	1.86326	7049.31	4018.95	15.0583
21646.1	1.86326	7045.5	4006.29	11.7247
21647.1	1.86326	7042.64	3996.79	8.48651
21648.1	1.86459	7040.63	3990.18	5.68294
21649.1	1.86567	7039.37	3986.02	3.32948
21650.1	1.86622	7038.67	3983.74	1.67998
21651.1	1.86622	7038.35	3982.68	0.716304
21652.1	1.86622	7038.22	3982.24	0.280394
21653.1	1.86622	7038.17	3982.09	0.101397
21654.1	1.86622	7038.15	3982.03	0.0363944
21655.1	1.86622	7038.15	3982.01	0.0126535
21656.1	1.86622	7038.14	3982	0.00447173
21657.1	1.86622	7038.14	3982	0.00160521
21658.1	1.86622	7038.14	3982	0.000600661
21659.1	1.86622	7038.14	3982	0.000216648
21660.1	1.86622	7038.14	3982	7.53933e-05
21661.1	1.86622	7038.14	3982	2.76674e-05
21662.1	1.86622	7037.96	3981.38	1.14199
21663.1	1.86622	7037.42	3979.61	2.47237
21664.1	1.86622	7036.39	3976.22	4.30904
21665.1	1.86504	7034.9	3971.28	5.03127
21666.1	1.86354	7033.82	3967.67	2.83857
21667.1	1.86316	7033.55	3966.77	0
21668.1	1.86316	7033.55	3966.77	0
21669.1	1.86316	7033.55	3966.77	0
21670.1	1.86316	7033.55	3966.77	0
21671.1	1.86316	7033.55	3966.77	0
21672.1	1.86316	7033.55	3966.77	0
21673.1	1.86316	7033.55	3966.77	0
21674.1	1.86316	7033.55	3966.77	0
21675.1	1.86316	7033.55	3966.77	0
21676.1	1.86316	7033.55	3966.77	0
21677.1	1.86316	7033.55	3966.77	0
21678.1	1.86316	7033.55	3966.77	0
21679.1	1.86316	7033.55	3966.77	0
21680.1	1.86316	7033.55	3966.77	0
21681.1	1.86316	7033.55	3966.77	0
21682.1	1.86316	7033.55	3966.77	0
21683.1	1.86316	7033.55	3966.77	0
21684.1	1.86316	7033.55	3966.77	0
21685.1	1.86316	7033.55	3966.77	0
21686.1	1.86316	7033.55	3966.77	0
21687.1	1.86282	7033.3	3965.94	1.89529
21688.1	1.86163	7032.45	3963.09	3.85154
21689.1	1.86199	7031.01	3958.32	5.92392
21690.1	1.86456	7029	3951.69	7.74419
21691.1	1.86588	7026.42	3943.2	9.77895
21692.1	1.83201	7023.63	3932.62	11.907
21693.1	1.80182	7020.66	3920	13.9214
21694.1	1.80182	7017.85	3908.05	10.7827
21695.1	1.80182	7015.78	3899.26	7.5972
21696.1	1.82523	7014.11	3893.4	4.96402
21697.1	1.87648	7012.68	3889.99	2.79863
21698.1	1.90341	7011.93	3888.19	1.37956
21699.1	1.91544	7011.59	3887.39	0.571088
21700.1	1.92011	7011.46	3887.08	0.208838
21701.1	1.9218	7011.41	3886.97	0.0747585
21702.1	1.9224	7011.4	3886.93	0.0268442
21703.1	1.92262	7011.39	3886.91	0.00961476
21704.1	1.9227	7011.39	3886.91	0.00343659
21705.1	1.92272	7011.39	3886.91	0.00122098
21706.1	1.92273	7011.39	3886.9	0.00043565
21707.1	1.92274	7011.39	3886.9	0.000154818
21708.1	1.92274	7011.39	3886.9	5.48259e-05
21709.1	1.92274	7011.39	3886.9	0
21710.1	1.92274	7011.39	3886.9	0
21711.1	1.92274	7011.39	3886.9	0
21712.1	1.92274	7011.39	3886.9	0
21713.1	1.92274	7011.39	3886.9	0
21714.1	1.92274	7011.39	3886.9	0
21715.1	1.92274	7011.39	3886.9	0
21716.1	1.92274	7011.39	3886.9	0
21717.1	1.92274	7011.39	3886.9	0
21718.1	1.92274	7011.39	3886.9	0
21719.1	1.92274	7011.39	3886.9	0
21720.1	1.92274	7011.39	3886.9	0
21721.1	1.92274	7011.39	3886.9	0
21722.1	1.92274	7011.39	3886.9	0
21723.1	1.92274	7011.39	3886.9	0
21724.1	1.92274	7011.39	3886.9	0
21725.1	1.92274	7011.39	3886.9	0
21726.1	1.92274	7011.39	3886.9	0
21727.1	1.92274	7011.39	3886.9	0
21728.1	1.92274	7011.39	3886.9	0
21729.1	1.92274	7011.39	3886.9	0
21730.1	1.92274	7011.39	3886.9	0
21731.1	1.92274	7011.39	3886.9	0
21732.1	1.92274	7011.39	3886.9	0
21733.1	1.92274	7011.39	3886.9	0
21734.1	1.92274	7011.39	3886.9	0
21735.1	1.92274	7011.39	3886.9	0
21736.1	1.92274	7011.39	3886.9	0
21737.1	1.92274	7011.39	3886.9	0
21738.1	1.92274	7011.39	3886.9	0
21739.1	1.92308	7011.38	3886.88	0.249095
21740.1	1.93774	7010.86	3885.46	2.4038
21741.1	1.78031	7011.8	3882.53	4.24879
21742.1	0.981475	7016.98	3881.05	6.31551
21743.1	0.251213	7024.14	3879.26	8.25977
21744.1	0.245688	7033.11	3877.01	10.1518
21745.1	0.245688	7043.86	3874.31	11.988
21746.1	0.245688	7055.68	3871.35	12.2299
21747.1	0.245688	7067.5	3868.38	12.1609
21748.1	0.226362	7079.35	3865.65	12.2168
21749.1	0.179038	7091.34	3863.48	12.1393
21750.1	0.179038	7103.33	3861.31	12.1788
21751.1	0.179038	7115.34	3859.14	12.217
21752.1	0.179038	7127.32	3856.97	12.2381
21753.1	0.179038	7139.3	3854.8	12.182
21754.1	0.179038	7151.3	3852.63	12.2108
21755.1	0.179038	7163.3	3850.46	12.2371
21756.1	0.179038	7175.3	3848.29	12.2256
21757.1	0.179038	7187.29	3846.12	12.1941
21758.1	0.177516	7199.3	3843.96	12.1913
21759.1	0.175192	7211.3	3841.84	12.1318
21760.1	0.175192	7223.31	3839.71	12.1652
21761.1	0.175032	7235.33	3837.59	12.2348
21762.1	0.173639	7247.33	3835.48	12.2152
21763.1	0.173639	7259.33	3833.38	12.1444
21764.1	0.175178	7271.31	3831.26	12.1385
21765.1	0.184311	7283.31	3829.02	12.199
21766.1	0.184109	7295.3	3826.79	12.231
21767.1	0.184103	7307.28	3824.56	12.1873
21768.1	0.184103	7319.27	3822.32	12.2486
21769.1	0.184103	7331.24	3820.09	12.1464
21770.1	0.184103	7343.2	3817.87	12.1264
21771.1	0.184103	7355.16	3815.64	12.1603
21772.1	0.184103	7367.14	3813.41	12.2487
21773.1	0.184103	7379.13	3811.18	12.2498
21774.1	0.184103	7391.1	3808.95	12.1226
21775.1	0.184103	7403.07	3806.72	12.2285
21776.1	0.184103	7415.06	3804.49	12.1313
21777.1	0.184103	7427.03	3802.26	12.127
21778.1	0.184103	7438.98	3800.03	12.1617
21779.1	0.184103	7450.96	3797.8	12.1475
21780.1	0.184103	7462.94	3795.57	12.2032
21781.1	0.184103	7474.93	3793.34	12.1526
21782.1	0.184103	7486.91	3791.11	12.2078
21783.1	0.184103	7498.87	3788.88	12.1692
21784.1	0.184103	7510.85	3786.65	12.2047
21785.1	0.184103	7522.86	3784.41	12.1836
21786.1	0.184103	7534.84	3782.18	12.1688
21787.1	0.184103	7546.85	3779.95	12.1897
21788.1	0.184103	7558.82	3777.72	12.1265
21789.1	0.184103	7570.82	3775.48	12.1982
21790.1	0.184103	7582.8	3773.25	12.2165
21791.1	0.186424	7594.77	3770.99	12.1382
21792.1	0.187751	7606.77	3768.71	12.16
21793.1	0.187751	7618.75	3766.44	12.1657
21794.1	0.187751	7630.73	3764.16	12.2313
21795.1	0.187751	7642.7	3761.89	12.1858
21796.1	0.187751	7654.66	3759.62	12.2359
21797.1	0.187751	7666.62	3757.34	12.1423
21798.1	0.187751	7678.58	3755.07	12.2178
21799.1	0.187751	7690.54	3752.8	12.2164
21800.1	0.195649	7702.5	3750.43	12.139
21801.1	0.199744	7714.46	3748.01	12.1675
21802.1	0.199744	7726.42	3745.59	12.2322
21803.1	0.199744	7738.36	3743.17	12.1943
21804.1	0.199744	7750.31	3740.75	12.2089
21805.1	0.199744	7762.26	3738.33	12.2337
21806.1	0.199744	7774.22	3735.91	12.2146
21807.1	0.199744	7786.17	3733.49	12.1624
21808.1	0.199744	7798.11	3731.07	12.1487
21809.1	0.199744	7810.08	3728.65	12.2302
21810.1	0.199744	7822.03	3726.23	12.158
21811.1	0.21704	7833.92	3723.61	12.2201
21812.1	0.227132	7845.78	3720.87	12.2495
21813.1	0.227132	7857.66	3718.13	12.22
21814.1	0.227132	7869.55	3715.38	12.2478
21815.1	0.227132	7880.66	3712.81	10.087
21816.1	0.227132	7888.79	3710.93	6.97254
21817.1	0.227132	7894.2	3709.68	4.47587
21818.1	0.227132	7897.39	3708.95	2.35962
21819.1	0.227132	7899.01	3708.57	1.13664
21820.1	0.227132	7899.7	3708.41	0.457081
21821.1	0.227132	7899.97	3708.35	0.158103
21822.1	0.227132	7900.06	3708.33	0.0566951
21823.1	0.227132	7900.1	3708.32	0.0208124
21824.1	0.227132	7900.11	3708.32	0.0075624
21825.1	0.227132	7900.11	3708.32	0.00271325
21826.1	0.227132	7900.11	3708.32	0.000950931
21827.1	0.227132	7900.11	3708.32	0.000353469
21828.1	0.227132	7900.11	3708.32	0.000125178
21829.1	0.227132	7900.11	3708.32	4.42935e-05
21830.1	0.227132	7900.11	3708.32	1.56008e-05
21831.1	0.227132	7900.11	3708.32	5.67283e-06
21832.1	0.227132	7900.11	3708.32	2.07768e-06
21833.1	0.227132	7900.11	3708.32	7.29112e-07
21834.1	0.227132	7900.11	3708.32	2.65029e-07
21835.1	0.227132	7900.11	3708.32	9.62332e-08
21836.1	0.227132	7900.11	3708.32	3.32909e-08
21837.1	0.227132	7900.11	3708.32	1.21456e-08
21838.1	0.227132	7900.11	3708.32	4.32038e-09
21839.1	0.227132	7900.11	3708.32	1.61215e-09
21840.1	0.227132	7900.14	3708.31	0.251309
21841.1	0.222274	7901.61	3708.03	2.40632
21842.1	0.190307	7905.02	3707.63	4.33488
21843.1	0.0411928	7910.44	3708.17	6.36907
21844.1	-0.0355344	7917.76	3707.97	8.33868
21845.1	0.174451	7927.14	3706.15	10.4856
21846.1	0.192041	7938.54	3703.93	12.1267
21847.1	0.192041	7950.54	3701.6	12.1606
21848.1	0.192041	7962.52	3699.27	12.1233
21849.1	0.192041	7974.52	3696.94	12.2183
21850.1	0.192041	7986.49	3694.61	12.1969
21851.1	0.164987	7998.52	3692.6	12.1885
21852.1	0.154833	8010.59	3690.72	12.226
21853.1	0.154833	8022.66	3688.83	12.1942
21854.1	0.154833	8034.72	3686.95	12.2365
21855.1	0.154833	8046.77	3685.07	12.2103
21856.1	0.223977	8058.62	3682.38	12.2404
21857.1	0.266751	8070.39	3679.17	12.1373
21858.1	0.266751	8082.18	3675.95	12.2488
21859.1	0.266751	8093.95	3672.73	12.1805
21860.1	0.266664	8105.74	3669.51	12.2372
21861.1	0.185437	8117.73	3667.26	12.1665
21862.1	0.185437	8129.74	3665.01	12.2068
21863.1	0.185437	8141.74	3662.75	12.1855
21864.1	0.185437	8153.73	3660.51	12.1387
21865.1	0.185437	8165.74	3658.25	12.2463
21866.1	0.185437	8177.74	3656	12.1244
21867.1	0.185437	8189.74	3653.75	12.1634
21868.1	0.184572	8201.74	3651.51	12.2001
21869.1	0.17807	8212.62	3649.55	9.66658
21870.1	0.185895	8220.41	3648.05	6.588
21871.1	0.198073	8225.51	3646.99	4.05119
21872.1	0.204701	8228.28	3646.41	1.35065
21873.1	0.205017	8228.42	3646.38	0
21874.1	0.205017	8228.42	3646.38	0
21875.1	0.205017	8228.42	3646.38	0
21876.1	0.205017	8228.42	3646.38	0
21877.1	0.205017	8228.42	3646.38	0
21878.1	0.205017	8228.42	3646.38	0
21879.1	0.205017	8228.42	3646.38	0
21880.1	0.205017	8228.42	3646.38	0
21881.1	0.205017	8228.42	3646.38	0
21882.1	0.205017	8228.42	3646.38	0
21883.1	0.205017	8228.42	3646.38	0
21884.1	0.205017	8228.42	3646.38	0
21885.1	0.205017	8228.42	3646.38	0
21886.1	0.205017	8228.42	3646.38	0
21887.1	0.205017	8228.42	3646.38	0
21888.1	0.205017	8228.42	3646.38	0
21889.1	0.205017	8228.42	3646.38	0
21890.1	0.205017	8228.42	3646.38	0
21891.1	0.205017	8228.42	3646.38	0
21892.1	0.205189	8228.49	3646.36	0.486658
21893.1	0.206162	8230.19	3646.01	2.6749
21894.1	0.212333	8233.75	3645.19	4.53001
21895.1	0.234183	8239.11	3643.8	6.30962
21896.1	0.253634	8246.23	3641.95	8.1518
