10355	1750	1.99E7
10367	1740	1.9901E7
10379	1730	1.9902E7
10559	2301	1.9996E7
10549	2310	1.9997E7
10538	2320	1.9998E7
10526	2331	1.9999E7
9738	2929	2.0158E7
9730	2939	2.0159E7
9720	2951	2.016E7
9711	2963	2.0161E7
8970	3567	2.0305E7
8958	3570	2.0306E7
8753	3217	2.0332E7
8745	3204	2.0333E7
8740	3194	2.0334E7
8442	3046	2.0428E7
8439	3048	2.0429E7
8438	3049	2.043E7
8439	3052	2.0431E7
7899	3642	2.0513E7
7898	3656	2.0514E7
7897	3666	2.0515E7
7046	3863	2.0587E7
7043	3864	2.0588E7
7041	3864	2.0589E7
7040	3864	2.059E7
5854	4550	2.1137E7
5838	4548	2.1138E7
5822	4547	2.1139E7
5807	4545	2.114E7
5730	4888	2.124E7
5731	4890	2.1241E7
5731	4890	2.1242E7
5732	4891	2.1243E7
