2255	4331	1.6396E7
2267	4340	1.6397E7
2279	4348	1.6398E7
2291	4356	1.6399E7
3113	4867	1.6518E7
3125	4876	1.6519E7
3136	4885	1.652E7
3638	5219	1.6624E7
3650	5221	1.6625E7
3662	5224	1.6626E7
3674	5227	1.6627E7
4949	5076	1.686E7
4961	5075	1.6861E7
4973	5073	1.6862E7
4986	5072	1.6863E7
6225	4945	1.7117E7
6236	4950	1.7118E7
6248	4953	1.7119E7
6259	4957	1.712E7
7028	4424	1.7515E7
7027	4416	1.7516E7
7027	4410	1.7517E7
7027	4407	1.7518E7
7614	3763	1.774E7
7626	3761	1.7741E7
7637	3756	1.7742E7
7649	3753	1.7743E7
8373	3101	1.7858E7
8383	3094	1.7859E7
8393	3088	1.786E7
8402	3083	1.7861E7
8979	2735	1.8042E7
8990	2729	1.8043E7
9000	2723	1.8044E7
9739	1780	1.8237E7
9750	1774	1.8238E7
9761	1770	1.8239E7
9772	1765	1.824E7
10232	1716	1.8304E7
10238	1719	1.8305E7
10242	1721	1.8306E7
10406	2268	1.8429E7
10414	2277	1.843E7
10422	2286	1.8431E7
10430	2295	1.8432E7
