10452	1723	1.813E7
10440	1719	1.8131E7
10026	2056	1.8199E7
10034	2066	1.82E7
10041	2077	1.8201E7
9704	2630	1.8339E7
9697	2641	1.834E7
9689	2651	1.8341E7
8441	3047	1.8648E7
8430	3054	1.8649E7
8419	3060	1.865E7
7899	3641	1.8787E7
7898	3654	1.8788E7
7898	3667	1.8789E7
7899	3680	1.879E7
7038	3865	1.8859E7
7028	3867	1.886E7
7021	3869	1.8861E7
7052	4899	1.9195E7
7055	4906	1.9196E7
7292	6089	1.9562E7
7291	6102	1.9563E7
7289	6115	1.9564E7
6083	7449	1.9948E7
6082	7456	1.9949E7
5890	8585	2.0099E7
5887	8600	2.01E7
5884	8615	2.0101E7
5844	8842	2.0142E7
5841	8857	2.0143E7
5837	8872	2.0144E7
