7331	3278	1.4667E7
7332	3265	1.4668E7
7644	2631	1.4816E7
7652	2617	1.4817E7
7660	2604	1.4818E7
7669	2590	1.4819E7
8981	2734	1.5242E7
8993	2727	1.5243E7
9004	2721	1.5244E7
10063	2017	1.5447E7
10073	2008	1.5448E7
10349	1756	1.5501E7
10359	1747	1.5502E7
10369	1738	1.5503E7
10341	2259	1.5575E7
10331	2267	1.5576E7
10322	2275	1.5577E7
9703	2815	1.5745E7
9693	2823	1.5746E7
9682	2832	1.5747E7
8754	3452	1.5944E7
8742	3457	1.5945E7
8730	3462	1.5946E7
8717	3467	1.5947E7
8479	3552	1.5991E7
8466	3556	1.5992E7
8454	3560	1.5993E7
7037	3865	1.6151E7
7024	3868	1.6152E7
