11447	3466	1.6432E7
11440	3452	1.6433E7
11427	3443	1.6434E7
11259	3380	1.6471E7
11248	3375	1.6472E7
11236	3369	1.6473E7
11222	3363	1.6474E7
10225	3141	1.6651E7
10210	3145	1.6652E7
10195	3149	1.6653E7
10180	3154	1.6654E7
9921	3311	1.67E7
9906	3315	1.6701E7
9891	3320	1.6702E7
9877	3324	1.6703E7
9331	3639	1.6811E7
9318	3648	1.6812E7
9306	3657	1.6813E7
9293	3666	1.6814E7
8377	4178	1.6934E7
8366	4189	1.6935E7
8357	4202	1.6936E7
7070	4288	1.7159E7
7055	4292	1.716E7
7040	4296	1.7161E7
7025	4300	1.7162E7
7056	4908	1.739E7
7061	4923	1.7391E7
7068	4937	1.7392E7
