10443	1720	1.4777E7
10430	1716	1.4778E7
10417	1714	1.4779E7
9779	1752	1.488E7
9766	1757	1.4881E7
9753	1762	1.4882E7
9741	1767	1.4883E7
9523	2287	1.4992E7
9518	2293	1.4993E7
9515	2297	1.4994E7
8441	3047	1.5206E7
8434	3052	1.5207E7
8429	3054	1.5208E7
8426	3056	1.5209E7
7899	3640	1.5299E7
7898	3653	1.53E7
7898	3664	1.5301E7
7898	3672	1.5302E7
7039	3865	1.5394E7
7027	3868	1.5395E7
7017	3870	1.5396E7
6495	4960	1.5821E7
6495	4972	1.5822E7
5824	4860	1.5992E7
5819	4862	1.5993E7
5817	4863	1.5994E7
4359	5301	1.6479E7
4345	5303	1.648E7
4332	5304	1.6481E7
3129	4866	1.6665E7
3115	4857	1.6666E7
3102	4848	1.6667E7
3087	4840	1.6668E7
2371	4399	1.6773E7
2358	4389	1.6774E7
2344	4380	1.6775E7
1721	4287	1.6853E7
1705	4290	1.6854E7
1689	4294	1.6855E7
1673	4298	1.6856E7
