7620	8442	1.6305E7
7610	8436	1.6306E7
7600	8429	1.6307E7
7951	7040	1.6527E7
7962	7035	1.6528E7
7973	7031	1.6529E7
7390	5920	1.6751E7
7394	5908	1.6752E7
7399	5897	1.6753E7
7403	5886	1.6754E7
7104	4971	1.7023E7
7099	4962	1.7024E7
7096	4956	1.7025E7
7094	4952	1.7026E7
6966	4417	1.7152E7
6966	4409	1.7153E7
6966	4404	1.7154E7
7624	3765	1.7381E7
7636	3763	1.7382E7
7648	3760	1.7383E7
8807	3453	1.7571E7
8818	3448	1.7572E7
8829	3443	1.7573E7
9478	3040	1.7661E7
9488	3032	1.7662E7
10261	2360	1.7853E7
10266	2356	1.7854E7
10270	2353	1.7855E7
