7621	3766	5697000.0
7633	3763	5698000.0
7645	3761	5699000.0
8806	3453	5890000.0
8818	3448	5891000.0
8829	3443	5892000.0
9484	3035	6028000.0
9493	3027	6029000.0
9503	3019	6030000.0
9512	3011	6031000.0
10260	2361	6182000.0
10266	2356	6183000.0
10269	2353	6184000.0
10454	1724	6328000.0
10443	1720	6329000.0
10018	2044	6403000.0
10014	2048	6404000.0
10008	2054	6405000.0
9859	2131	6421000.0
9848	2126	6422000.0
9836	2122	6423000.0
8442	3046	6720000.0
8435	3051	6721000.0
7312	3353	7211000.0
7311	3366	7212000.0
7311	3378	7213000.0
7310	3390	7214000.0
