7331	3285	1.6527E7
7331	3270	1.6528E7
7332	3257	1.6529E7
7640	2638	1.6672E7
7649	2623	1.6673E7
7657	2608	1.6674E7
7666	2594	1.6675E7
8983	2733	1.7082E7
8996	2726	1.7083E7
9008	2718	1.7084E7
10068	2012	1.7289E7
10079	2002	1.729E7
10089	1993	1.7291E7
10349	1756	1.7341E7
10359	1747	1.7342E7
10370	1737	1.7343E7
10341	2259	1.7411E7
10330	2268	1.7412E7
10322	2275	1.7413E7
10315	2281	1.7414E7
9702	2816	1.7542E7
9691	2825	1.7543E7
9680	2834	1.7544E7
8756	3451	1.7674E7
8743	3457	1.7675E7
8730	3462	1.7676E7
8467	3556	1.7721E7
8453	3560	1.7722E7
8439	3564	1.7723E7
8426	3569	1.7724E7
7035	3866	1.7849E7
7023	3869	1.785E7
7015	3871	1.7851E7
