5929	4568	1.8247E7
5944	4569	1.8248E7
5959	4571	1.8249E7
6128	4587	1.8286E7
6143	4588	1.8287E7
6158	4590	1.8288E7
7622	3758	1.8728E7
7637	3756	1.8729E7
7652	3753	1.873E7
7667	3750	1.8731E7
8381	3096	1.8831E7
8394	3088	1.8832E7
8407	3080	1.8833E7
8419	3072	1.8834E7
8774	3265	1.8925E7
8781	3278	1.8926E7
8789	3291	1.8927E7
8797	3304	1.8928E7
8947	3564	1.8962E7
8956	3575	1.8963E7
9649	3066	1.9101E7
9656	3052	1.9102E7
9664	3039	1.9103E7
10309	2526	1.923E7
10320	2516	1.9231E7
10332	2506	1.9232E7
10341	2498	1.9233E7
10445	1724	1.9379E7
10430	1720	1.938E7
10416	1717	1.9381E7
10400	1717	1.9382E7
