7897	2301	2.0038E7
7890	2311	2.0039E7
7882	2323	2.004E7
8982	2734	2.0466E7
8995	2726	2.0467E7
9007	2719	2.0468E7
10063	2017	2.0773E7
10073	2007	2.0774E7
10084	1997	2.0775E7
10095	1987	2.0776E7
10346	1758	2.0825E7
10357	1748	2.0826E7
10368	1739	2.0827E7
10379	1730	2.0828E7
10559	2302	2.0926E7
10549	2310	2.0927E7
10538	2320	2.0928E7
9820	3150	2.1125E7
9809	3163	2.1126E7
9799	3178	2.1127E7
10140	3202	2.1224E7
10150	3192	2.1225E7
10163	3184	2.1226E7
11293	3414	2.141E7
11296	3416	2.1411E7
11296	3416	2.1412E7
11296	3416	2.1413E7
