5769	7043	7638000.0
5762	7049	7639000.0
5755	7055	7640000.0
6181	6189	7883000.0
6185	6189	7884000.0
6187	6189	7885000.0
6396	5744	8061000.0
6403	5738	8062000.0
6410	5732	8063000.0
6418	5726	8064000.0
6966	4414	8356000.0
6966	4407	8357000.0
6966	4402	8358000.0
6966	4400	8359000.0
7054	4895	8487000.0
7057	4903	8488000.0
7061	4912	8489000.0
7064	4921	8490000.0
7646	5351	8660000.0
7655	5349	8661000.0
7665	5349	8662000.0
8463	6198	9024000.0
8465	6208	9025000.0
8466	6217	9026000.0
8467	6226	9027000.0
